date,ticker,price,sma_50,sma_200
2010-06-14,SPY,82.5,86.44,83.22
2010-06-15,SPY,84.38,86.33,83.25
2010-06-16,SPY,84.35,86.23,83.29
2010-06-17,SPY,84.48,86.13,83.33
2010-06-18,SPY,84.57,86.03,83.38
2010-06-21,SPY,84.33,85.92,83.44
2010-06-22,SPY,82.94,85.77,83.48
2010-06-23,SPY,82.68,85.62,83.51
2010-06-24,SPY,81.31,85.42,83.53
2010-06-25,SPY,81.65,85.23,83.56
2010-06-28,SPY,81.39,85.06,83.58
2010-06-29,SPY,78.88,84.83,83.58
2010-06-30,SPY,78.13,84.57,83.58
2010-07-01,SPY,77.78,84.31,83.58
2010-07-02,SPY,77.36,84.03,83.57
2010-07-06,SPY,77.87,83.76,83.56
2010-07-07,SPY,80.32,83.53,83.56
2010-07-08,SPY,81.11,83.37,83.57
2010-07-09,SPY,81.72,83.21,83.58
2010-07-12,SPY,81.77,83.02,83.59
2010-07-13,SPY,83.01,82.89,83.61
2010-07-14,SPY,83.0,82.74,83.64
2010-07-15,SPY,83.02,82.63,83.66
2010-07-16,SPY,80.74,82.48,83.67
2010-07-19,SPY,81.21,82.4,83.68
2010-07-20,SPY,82.11,82.37,83.7
2010-07-21,SPY,81.05,82.24,83.73
2010-07-22,SPY,82.85,82.15,83.75
2010-07-23,SPY,83.57,82.05,83.78
2010-07-26,SPY,84.44,82.0,83.8
2010-07-27,SPY,84.44,81.97,83.83
2010-07-28,SPY,83.89,81.93,83.85
2010-07-29,SPY,83.48,81.9,83.86
2010-07-30,SPY,83.47,81.89,83.88
2010-08-02,SPY,85.35,81.98,83.9
2010-08-03,SPY,84.94,82.03,83.91
2010-08-04,SPY,85.51,82.12,83.94
2010-08-05,SPY,85.42,82.2,83.95
2010-08-06,SPY,85.07,82.29,83.97
2010-08-09,SPY,85.53,82.33,83.99
2010-08-10,SPY,85.07,82.38,84.01
2010-08-11,SPY,82.73,82.42,84.02
2010-08-12,SPY,82.23,82.4,84.03
2010-08-13,SPY,81.98,82.37,84.05
2010-08-16,SPY,81.95,82.4,84.07
2010-08-17,SPY,82.95,82.47,84.08
2010-08-18,SPY,83.1,82.53,84.11
2010-08-19,SPY,81.66,82.56,84.13
2010-08-20,SPY,81.39,82.55,84.15
2010-08-23,SPY,81.08,82.52,84.16
2010-08-24,SPY,79.88,82.46,84.16
2010-08-25,SPY,80.19,82.38,84.16
2010-08-26,SPY,79.65,82.28,84.15
2010-08-27,SPY,80.89,82.21,84.15
2010-08-30,SPY,79.71,82.12,84.14
2010-08-31,SPY,79.71,82.02,84.13
2010-09-01,SPY,82.1,82.01,84.13
2010-09-02,SPY,82.86,82.01,84.13
2010-09-03,SPY,83.94,82.06,84.13
2010-09-07,SPY,82.99,82.09,84.13
2010-09-08,SPY,83.57,82.13,84.14
2010-09-09,SPY,83.96,82.24,84.15
2010-09-10,SPY,84.38,82.36,84.16
2010-09-13,SPY,85.32,82.51,84.17
2010-09-14,SPY,85.27,82.67,84.18
2010-09-15,SPY,85.6,82.82,84.2
2010-09-16,SPY,85.57,82.93,84.22
2010-09-17,SPY,85.6,83.02,84.23
2010-09-20,SPY,86.91,83.12,84.25
2010-09-21,SPY,86.74,83.22,84.28
2010-09-22,SPY,86.31,83.29,84.29
2010-09-23,SPY,85.61,83.34,84.31
2010-09-24,SPY,87.38,83.43,84.34
2010-09-27,SPY,86.96,83.55,84.36
2010-09-28,SPY,87.26,83.67,84.38
2010-09-29,SPY,87.11,83.77,84.4
2010-09-30,SPY,86.85,83.89,84.42
2010-10-01,SPY,87.22,83.98,84.44
2010-10-04,SPY,86.56,84.04,84.46
2010-10-05,SPY,88.31,84.11,84.49
2010-10-06,SPY,88.3,84.19,84.52
2010-10-07,SPY,88.19,84.28,84.54
2010-10-08,SPY,88.69,84.38,84.56
2010-10-11,SPY,88.77,84.49,84.59
2010-10-12,SPY,89.04,84.56,84.61
2010-10-13,SPY,89.74,84.66,84.64
2010-10-14,SPY,89.39,84.73,84.66
2010-10-15,SPY,89.57,84.82,84.69
2010-10-18,SPY,90.01,84.92,84.72
2010-10-19,SPY,88.83,84.98,84.74
2010-10-20,SPY,89.7,85.07,84.76
2010-10-21,SPY,89.9,85.22,84.78
2010-10-22,SPY,90.06,85.37,84.81
2010-10-25,SPY,90.33,85.54,84.83
2010-10-26,SPY,90.35,85.71,84.85
2010-10-27,SPY,90.09,85.85,84.87
2010-10-28,SPY,90.1,85.99,84.89
2010-10-29,SPY,90.17,86.16,84.91
2010-11-01,SPY,90.2,86.34,84.94
2010-11-02,SPY,90.92,86.54,84.96
2010-11-03,SPY,91.28,86.76,84.99
2010-11-04,SPY,93.04,87.02,85.04
2010-11-05,SPY,93.39,87.3,85.09
2010-11-08,SPY,93.21,87.54,85.15
2010-11-09,SPY,92.54,87.8,85.2
2010-11-10,SPY,92.92,88.06,85.25
2010-11-11,SPY,92.57,88.27,85.31
2010-11-12,SPY,91.47,88.44,85.36
2010-11-15,SPY,91.34,88.59,85.41
2010-11-16,SPY,89.92,88.73,85.45
2010-11-17,SPY,89.96,88.86,85.48
2010-11-18,SPY,91.29,89.0,85.54
2010-11-19,SPY,91.54,89.15,85.6
2010-11-22,SPY,91.46,89.27,85.66
2010-11-23,SPY,90.14,89.37,85.71
2010-11-24,SPY,91.47,89.49,85.76
2010-11-26,SPY,90.41,89.58,85.81
2010-11-29,SPY,90.68,89.68,85.86
2010-11-30,SPY,90.17,89.75,85.9
2010-12-01,SPY,92.09,89.86,85.94
2010-12-02,SPY,93.27,90.0,85.99
2010-12-03,SPY,93.52,90.15,86.04
2010-12-06,SPY,93.42,90.27,86.1
2010-12-07,SPY,93.47,90.4,86.15
2010-12-08,SPY,93.82,90.54,86.2
2010-12-09,SPY,94.18,90.68,86.26
2010-12-10,SPY,94.73,90.83,86.32
2010-12-13,SPY,94.79,90.99,86.37
2010-12-14,SPY,94.87,91.15,86.43
2010-12-15,SPY,94.44,91.28,86.48
2010-12-16,SPY,94.99,91.41,86.53
2010-12-17,SPY,95.09,91.55,86.58
2010-12-20,SPY,95.32,91.68,86.62
2010-12-21,SPY,95.92,91.82,86.67
2010-12-22,SPY,96.22,91.97,86.72
2010-12-23,SPY,96.08,92.09,86.77
2010-12-27,SPY,96.12,92.23,86.82
2010-12-28,SPY,96.26,92.36,86.87
2010-12-29,SPY,96.33,92.49,86.91
2010-12-30,SPY,96.18,92.63,86.95
2010-12-31,SPY,96.2,92.76,86.99
2011-01-03,SPY,97.19,92.91,87.04
2011-01-04,SPY,97.14,93.05,87.09
2011-01-05,SPY,97.64,93.2,87.14
2011-01-06,SPY,97.45,93.34,87.18
2011-01-07,SPY,97.26,93.48,87.23
2011-01-10,SPY,97.14,93.62,87.28
2011-01-11,SPY,97.48,93.77,87.32
2011-01-12,SPY,98.36,93.93,87.37
2011-01-13,SPY,98.2,94.08,87.42
2011-01-14,SPY,98.91,94.23,87.47
2011-01-18,SPY,99.08,94.35,87.52
2011-01-19,SPY,98.11,94.45,87.56
2011-01-20,SPY,97.98,94.54,87.61
2011-01-21,SPY,98.2,94.66,87.65
2011-01-24,SPY,98.76,94.77,87.69
2011-01-25,SPY,98.81,94.9,87.74
2011-01-26,SPY,99.2,95.05,87.78
2011-01-27,SPY,99.44,95.21,87.82
